source_word,target_word,source_pos,target_pos,morpheme,type,segments
korelace,korelační,N,J,ní,suffix,"('korelace', '#ní')"
filantropie,filantropický,N,J,cký,suffix,"('filantrop', '#ie', '#cký')"
vazal,vazalství,N,N,ství,suffix,"('vazal', '#ství')"
vazal,vazalský,N,J,ský,suffix,"('vazal', '#ský')"
myrha,myrhovník,N,N,ovník,suffix,"('myrha', '#ovník')"
fascinace,fascinační,N,J,ní,suffix,"('fascinovat', '#ace', '#ní')"
dokumentace,dokumentační,N,J,ní,suffix,"('dokument', '#ace', '#ní')"
očista,očistec,N,N,ec,suffix,"('očista', '#ec')"
humanitární,humanitárnost,J,N,ost,suffix,"('humanitář', '#ní', '#ost')"
nevolník,nevolnice,N,N,ice,suffix,"('nevolník', '#ice')"
nevolník,nevolnický,N,J,cký,suffix,"('nevolník', '#cký')"
ázerbájdžánský,ázerbájdžánština,J,N,ština,suffix,"('Ázerbájdžán', '#ština')"
neústavní,neústavnost,J,N,ost,suffix,"('ne#', 'ústav', '#ní', '#ost')"
ovarium,ovariální,N,J,ální,suffix,"('ovarium', '#ální')"
synchrotron,synchrotronový,N,J,ový,suffix,"('synchrotron', '#ový')"
peroxid,peroxidický,N,J,cký,suffix,"('peroxid', '#cký')"
bibelot,bibelotek,N,N,ek,suffix,"('bibelot', '#ek')"
megahertz,megahertzový,N,J,ový,suffix,"('mega#', 'hertz', '#ový')"
urolog,urologie,N,N,ie,suffix,"('urolog', '#ie')"
stalinista,stalinistka,N,N,ka,suffix,"('Stalin', '#ista', '#ka')"
zahradní,zahradník,J,N,ík,suffix,"('za#', 'hrad', '#ník')"
zahradní,zahradnice,J,N,ice,suffix,"('za#', 'hrad', '#ní', '#ice')"
Armén,Arménie,N,N,ie,suffix,"('Armén', '#ie')"
kašubský,kašubština,J,N,ština,suffix,"('kašubský', '#ština')"
zrádce,zrádkyně,N,N,kyně,suffix,"('z#', 'rada', '#it', '#kyně')"
Prešov,Prešovan,N,N,an,suffix,"('Prešov', '#an')"
adventní,adventně,J,R,ě,suffix,"('advent', '#ní', '#ě')"
Katalánec,Katalánka,N,N,ka,suffix,"('Katalánie', '#ec', '#ka')"
letět,uletět,V,V,u,prefix,"('u#', 'letět')"
ordovik,ordovický,N,J,cký,suffix,"('ordovik', '#cký')"
Trenčín,Trenčíňan,N,N,an,suffix,"('Trenčín', '#an')"
singulár,singulárový,N,J,ový,suffix,"('singulár', '#ový')"
singulár,singulární,N,J,ní,suffix,"('singulár', '#ní')"
mušketa,mušketový,N,J,ový,suffix,"('mušketa', '#ový')"
legální,legálnost,J,N,ost,suffix,"('legální', '#ost')"
licoměrný,licoměrnice,J,N,ice,suffix,"('licoměrný', '#ice')"
úpravný,úpravnost,J,N,ost,suffix,"('úprava', '#ný', '#ost')"
myšák,myšačka,N,N,ka,suffix,"('myš', '#ák', '#ka')"
mykolog,mykologie,N,N,ie,suffix,"('mykolog', '#ie')"
asketa,asketka,N,N,ka,suffix,"('asketa', '#ka')"
ukazovák,ukazováček,N,N,ek,suffix,"('ukazovat', '#ák', '#ek')"
blud,bludný,N,J,ný,suffix,"('blud', '#ný')"
komunál,komunální,N,J,ní,suffix,"('komunál', '#ní')"
groteska,groteskní,N,J,ní,suffix,"('groteska', '#ní')"
neandertálec,neandertálka,N,N,ka,suffix,"('neandertálec', '#ka')"
neandertálec,neandertálský,N,J,ský,suffix,"('neandertálec', '#ský')"
militarizovat,militarizace,V,N,ace,suffix,"('militarizovat', '#ace')"
železný,železnice,J,N,ice,suffix,"('železo', '#nice')"
havíř,havířství,N,N,ství,suffix,"('havíř', '#ství')"
zlomek,zlomeček,N,N,ek,suffix,"('z#', 'lomit', '#ek', '#ek')"
sněhový,sněhovka,J,N,ka,suffix,"('sníh', '#ový', '#ka')"
sněhový,sněhově,J,R,ě,suffix,"('sníh', '#ový', '#ě')"
soběstačný,soběstačně,J,R,ě,suffix,"('sobě#', 'stačit', '#ě')"
arkýř,arkýřový,N,J,ový,suffix,"('arkýř', '#ový')"
atika,atikový,N,J,ový,suffix,"('atika', '#ový')"
karatista,karatistka,N,N,ka,suffix,"('karate', '#ista', '#ka')"
skinhead,skinheadský,N,J,ský,suffix,"('skinhead', '#ský')"
bohoslovec,bohoslovecký,N,J,cký,suffix,"('bohosloví', '#ec', '#cký')"
kanonizace,kanonizační,N,J,ní,suffix,"('kanonizovat', '#ace', '#ní')"
podnik,podnikavý,N,J,avý,suffix,"('podnik', '#avý')"
beztrestný,beztrestnost,J,N,ost,suffix,"('beztrestný', '#ost')"
beztrestný,beztrestně,J,R,ě,suffix,"('beztrestný', '#ě')"
blondýn,blondýna,N,N,a,suffix,"('blondýn', '#a')"
blondýn,blondýnka,N,N,ka,suffix,"('blondýn', '#ka')"
bohosloví,bohoslovec,N,N,ec,suffix,"('bohosloví', '#ec')"
bionika,bionický,N,J,cký,suffix,"('bionika', '#cký')"
erotoman,erotomanie,N,N,ie,suffix,"('erotoman', '#ie')"
knihovní,knihovník,J,N,ík,suffix,"('kniha', '#ovna', '#ník')"
kostelník,kostelnička,N,N,ka,suffix,"('kostel', '#ník', '#ka')"
kostelník,kostelníček,N,N,ek,suffix,"('kostel', '#ník', '#ek')"
garda,gardový,N,J,ový,suffix,"('garda', '#ový')"
šéf,šéfík,N,N,ík,suffix,"('šéf', '#ík')"
moldavský,moldavština,J,N,ština,suffix,"('moldavský', '#ština')"
epigon,epigonka,N,N,ka,suffix,"('epigon', '#ka')"
epigon,epigonství,N,N,ství,suffix,"('epigon', '#ství')"
epigon,epigonský,N,J,ský,suffix,"('epigon', '#ský')"
archandělský,archandělsky,J,R,y,suffix,"('archanděl', '#ský', '#y')"
teolog,teologie,N,N,ie,suffix,"('teolog', '#ie')"
akvarelista,akvarelistka,N,N,ka,suffix,"('akvarel', '#ista', '#ka')"
anglikán,anglikánství,N,N,ství,suffix,"('anglikán', '#ství')"
záliv,zálivek,N,N,ek,suffix,"('záliv', '#ek')"
antifašista,antifašistka,N,N,ka,suffix,"('anti#', 'fašista', '#ka')"
antifašista,antifašistický,N,J,cký,suffix,"('anti#', 'fašista', '#ický')"
filatelista,filatelistka,N,N,ka,suffix,"('filatelie', '#ista', '#ka')"
filatelista,filatelistický,N,J,cký,suffix,"('filatelie', '#ista', '#cký')"
knihomil,knihomilka,N,N,ka,suffix,"('knihomil', '#ka')"
knihomil,knihomilský,N,J,ský,suffix,"('knihomil', '#ský')"
koncentráčník,koncentráčnický,N,J,cký,suffix,"('koncentrák', '#ník', '#cký')"
futurologie,futurologický,N,J,cký,suffix,"('futurologie', '#cký')"
inzulin,inzulinový,N,J,ový,suffix,"('inzulin', '#ový')"
skřípat,skřípání,V,N,ání,suffix,"('skřípat', '#ání')"
zdravotní,zdravotnice,J,N,ice,suffix,"('zdravotní', '#ice')"
záškrt,záškrtový,N,J,ový,suffix,"('záškrt', '#ový')"
štváč,štváčský,N,J,ský,suffix,"('štvát', '#č', '#ský')"
soudní,soudnictví,J,N,ctví,suffix,"('soud', '#ní', '#ctví')"
vlastenec,vlastenka,N,N,ka,suffix,"('vlastenec', '#ka')"
katastrofický,katastroficky,J,R,y,suffix,"('katastrofa', '#cký', '#y')"
dramatický,dramatičnost,J,N,ost,suffix,"('dramatik', '#cký', '#ost')"
dramatický,dramaticky,J,R,y,suffix,"('dramatik', '#cký', '#y')"
plagiátor,plagiátorka,N,N,ka,suffix,"('plagiátor', '#ka')"
plagiátor,plagiátorství,N,N,ství,suffix,"('plagiátor', '#ství')"
plagiátor,plagiátorský,N,J,ský,suffix,"('plagiátor', '#ský')"
diktátorský,diktátorsky,J,R,y,suffix,"('diktátor', '#ský', '#y')"
diabetik,diabetička,N,N,ka,suffix,"('diabetes', '#ik', '#ka')"
unikát,unikátní,N,J,ní,suffix,"('unikát', '#ní')"
žár,žárový,N,J,ový,suffix,"('žár', '#ový')"
obžalovat,obžalovaný,V,J,aný,suffix,"('obžalovat', '#aný')"
karafiát,karafiátek,N,N,ek,suffix,"('karafiát', '#ek')"
karafiát,karafiátový,N,J,ový,suffix,"('karafiát', '#ový')"
biletář,biletářka,N,N,ka,suffix,"('biletář', '#ka')"
blbý,blbec,J,N,ec,suffix,"('blb', '#ec')"
evangelík,evangelička,N,N,ka,suffix,"('evangelium', '#ík', '#ka')"
evangelík,evangelický,N,J,cký,suffix,"('evangelium', '#ík', '#ský')"
exekutiva,exekutivní,N,J,ní,suffix,"('exekutiva', '#ní')"
šmrnc,šmrncovní,N,J,ovní,suffix,"('šmrnc', '#ovní')"
pokrok,pokrokář,N,N,ář,suffix,"('po#', 'krok', '#ář')"
Judita,Juditka,N,N,ka,suffix,"('Judita', '#ka')"
Judita,Juditin,N,J,in,suffix,"('Judita', '#in')"
Lucie,Lucka,N,N,ka,suffix,"('Lucie', '#ka')"
výzkumný,výzkumnice,J,N,ice,suffix,"('výzkum', '#ný', '#ice')"
popravit,popraviště,V,N,iště,suffix,"('po#', 'pravit', '#a', '#iště')"
svalový,svalovec,J,N,ec,suffix,"('sval', '#ovec')"
svalový,svalovina,J,N,ina,suffix,"('sval', '#ový', '#ina')"
šedesátník,šedesátnice,N,N,ice,suffix,"('šedesátník', '#ice')"
sedmdesátník,sedmdesátnice,N,N,ice,suffix,"('sedmdesátník', '#ice')"
osmdesátník,osmdesátnice,N,N,ice,suffix,"('osmdesátník', '#ice')"
příchylný,příchylnost,J,N,ost,suffix,"('příchylný', '#ost')"
příchylný,příchylně,J,R,ě,suffix,"('příchylný', '#ě')"
jazykový,jazykově,J,R,ě,suffix,"('jazyk', '#ový', '#ě')"
Burgunďan,Burgunďanka,N,N,ka,suffix,"('Burgund', '#an', '#ka')"
Patagonie,Patagonec,N,N,ec,suffix,"('Patagonie', '#ec')"
projektant,projektantka,N,N,ka,suffix,"('projektant', '#ka')"
politolog,politologie,N,N,ie,suffix,"('politik', '#a', '#log', '#ie')"
sulfát,sulfátový,N,J,ový,suffix,"('sulfát', '#ový')"
podivín,podivínka,N,N,ka,suffix,"('po#', 'div', '#ín', '#ka')"
františkán,františkánka,N,N,ka,suffix,"('františkán', '#ka')"
františkán,františkánský,N,J,ský,suffix,"('františkán', '#ský')"
střídmý,střídmost,J,N,ost,suffix,"('střídmý', '#ost')"
střídmý,střídmě,J,R,ě,suffix,"('střídmý', '#ě')"
brokát,brokátový,N,J,ový,suffix,"('brokát', '#ový')"
Budapešťan,Budapešťanka,N,N,ka,suffix,"('Budapešť', '#an', '#ka')"
dedikace,dedikační,N,J,ní,suffix,"('dedikovat', '#ace', '#ní')"
dedikovat,dedikace,V,N,ace,suffix,"('dedikovat', '#ace')"
vepř,vepřín,N,N,ín,suffix,"('vepř', '#ín')"
zmenšit,zmenšený,V,J,ený,suffix,"('zmenšit', '#ený')"
znemožnit,znemožňovat,V,V,ovat,suffix,"('z#', 'ne#', 'možný', '#ovat')"
kybernetik,kybernetika,N,N,a,suffix,"('kybernetik', '#a')"
kybernetik,kybernetička,N,N,ka,suffix,"('kybernetik', '#ka')"
dominanta,dominantní,N,J,ní,suffix,"('dominanta', '#ní')"
majestát,majestátní,N,J,ní,suffix,"('majestát', '#ní')"
eukalypt,eukalyptový,N,J,ový,suffix,"('eukalypt', '#ový')"
levita,levitský,N,J,ský,suffix,"('levita', '#ský')"
osvěta,osvětový,N,J,ový,suffix,"('osvěta', '#ový')"
emigrovat,emigrace,V,N,ace,suffix,"('emigrovat', '#ace')"
vibrátor,vibrátorový,N,J,ový,suffix,"('vibrátor', '#ový')"
bestie,bestiář,N,N,ář,suffix,"('bestie', '#ář')"
bestiální,bestiálně,J,R,ě,suffix,"('bestiální', '#ě')"
žertovný,žertovně,J,R,ě,suffix,"('žert', '#ovat', '#ný', '#ě')"
žeň,žňový,N,J,ový,suffix,"('žeň', '#ový')"
mirabelka,mirabelkový,N,J,ový,suffix,"('mirabelka', '#ový')"
nespravedlivý,nespravedlivě,J,R,ě,suffix,"('ne#', 's#', 'pravidlo', '#ě')"
ztuchlý,ztuchlina,J,N,ina,suffix,"('ztuchlý', '#ina')"
biceps,bicepsový,N,J,ový,suffix,"('biceps', '#ový')"
Přelouč,Přeloučan,N,N,an,suffix,"('Přelouč', '#an')"
Přelouč,Přeloučák,N,N,ák,suffix,"('Přelouč', '#ák')"
Přelouč,Přeloučačka,N,N,ačka,suffix,"('Přelouč', '#ačka')"
tektonika,tektonický,N,J,cký,suffix,"('tektonika', '#cký')"
tramvaják,tramvajačka,N,N,ka,suffix,"('tramvaj', '#ák', '#ka')"
gondoliér,gondoliéra,N,N,a,suffix,"('gondoliér', '#a')"
gondoliér,gondoliérka,N,N,ka,suffix,"('gondoliér', '#ka')"
příval,přívalový,N,J,ový,suffix,"('příval', '#ový')"
temno,temný,N,J,ý,suffix,"('tma', '#ný')"
meluzína,meluzínový,N,J,ový,suffix,"('meluzína', '#ový')"
heretik,heretička,N,N,ka,suffix,"('heretik', '#ka')"
heretik,heretický,N,J,cký,suffix,"('heretik', '#cký')"
fosfát,fosfátový,N,J,ový,suffix,"('fosfát', '#ový')"
bezstarostný,bezstarostně,J,R,ě,suffix,"('bezstarostný', '#ě')"
docenit,doceňovat,V,V,ovat,suffix,"('do#', 'cena', '#it', '#ovat')"
dovolení,dovolenka,N,N,ka,suffix,"('do#', 'volit', '#ení', '#ka')"
flíček,flíčkový,N,J,ový,suffix,"('flek', '#íček', '#ový')"
ofsajd,ofsajdový,N,J,ový,suffix,"('ofsajd', '#ový')"
ohlušit,ohlušovat,V,V,ovat,suffix,"('ohlušit', '#ovat')"
ohlušovat,ohlušující,V,J,ující,suffix,"('ohlušit', '#ovat', '#ující')"
zahálet,zaháleč,V,N,č,suffix,"('zahálet', '#č')"
dred,dredař,N,N,ař,suffix,"('dred', '#ař')"
exhibicionista,exhibicionistický,N,J,cký,suffix,"('exhibicionista', '#cký')"
provokatér,provokatérka,N,N,ka,suffix,"('provokatér', '#ka')"
excentrik,excentrista,N,N,ista,suffix,"('excentrik', '#ista')"
excentrik,excentrický,N,J,cký,suffix,"('excentrik', '#ský')"
excentrický,excentricky,J,R,y,suffix,"('excentrik', '#ský', '#y')"
etnograf,etnografie,N,N,ie,suffix,"('etnograf', '#ie')"
etnograf,etnografka,N,N,ka,suffix,"('etnograf', '#ka')"
ilustrátor,ilustrátorský,N,J,ský,suffix,"('ilustrátor', '#ský')"
kaučukový,kaučukovník,J,N,ník,suffix,"('kaučuk', '#ový', '#ník')"
kaskadér,kaskadérka,N,N,ka,suffix,"('kaskadér', '#ka')"
kaskadér,kaskadérský,N,J,ský,suffix,"('kaskadér', '#ský')"
Kašub,Kašubsko,N,N,sko,suffix,"('Kašub', '#sko')"
kovboj,kovbojka,N,N,ka,suffix,"('kovboj', '#ka')"
kovboj,kovbojský,N,J,ský,suffix,"('kovboj', '#ský')"
kolaborant,kolaborantství,N,N,ství,suffix,"('ko#', 'laborant', '#ství')"
konzultant,konzultantský,N,J,ský,suffix,"('konzultant', '#ský')"
bezděčný,bezděčnost,J,N,ost,suffix,"('bezděčný', '#ost')"
bezděčný,bezděčně,J,R,ě,suffix,"('bezděčný', '#ě')"
metalurg,metalurgie,N,N,ie,suffix,"('metalurg', '#ie')"
metalurg,metalurgický,N,J,cký,suffix,"('metalurg', '#cký')"
stáž,stážový,N,J,ový,suffix,"('stáž', '#ový')"
Amazonie,Amazonka,N,N,ka,suffix,"('Amazonie', '#ka')"
seraf,serafín,N,N,ín,suffix,"('seraf', '#ín')"
seraf,serafský,N,J,ský,suffix,"('seraf', '#ský')"
Toskánec,Toskánka,N,N,ka,suffix,"('Toskánsko', '#ec', '#ka')"
farizej,farizejka,N,N,ka,suffix,"('farizej', '#ka')"
makromolekula,makromolekulový,N,J,ový,suffix,"('makro#', 'molekula', '#ový')"
astrofyzik,astrofyzika,N,N,a,suffix,"('astro#', 'fyzika')"
astrofyzik,astrofyzička,N,N,ka,suffix,"('astro#', 'fyzik', '#ka')"
premiant,premiantka,N,N,ka,suffix,"('premiant', '#ka')"
premiant,premiantský,N,J,ský,suffix,"('premiant', '#ský')"
hoblík,hoblíkový,N,J,ový,suffix,"('hoblík', '#ový')"
šprýmovat,šprýmovný,V,J,ný,suffix,"('šprým', '#ovat', '#ný')"
šprým,šprýmovat,N,V,ovat,suffix,"('šprým', '#ovat')"
karbaník,karbanictví,N,N,ctví,suffix,"('karbaník', '#ctví')"
triedr,triedrový,N,J,ový,suffix,"('triedr', '#ový')"
odboj,odbojník,N,N,ník,suffix,"('od#', 'boj', '#ník')"
odboj,odbojnice,N,N,nice,suffix,"('od#', 'boj', '#nice')"
zmlsat,zmlsaný,V,J,aný,suffix,"('zmlsat', '#aný')"
štětina,štětinka,N,N,ka,suffix,"('štětina', '#ka')"
štětina,štětinový,N,J,ový,suffix,"('štětina', '#ový')"
Florián,Floriánek,N,N,ek,suffix,"('Florián', '#ek')"
Florián,Floriánová,N,N,ová,suffix,"('Florián', '#ová')"
Florián,Floriánův,N,J,ův,suffix,"('Florián', '#ův')"
stavební,stavebnina,J,N,ina,suffix,"('stavět', '#ba', '#ní', '#ina')"
kakaový,kakaovník,J,N,ník,suffix,"('kakao', '#ový', '#ní')"
bábovka,bábovkový,N,J,ový,suffix,"('bába', '#ov', '#ový')"
bosenský,bosenština,J,N,ština,suffix,"('Bosna', '#ština')"
silák,silačka,N,N,ka,suffix,"('síla', '#ák', '#ka')"
kvádr,kvádrový,N,J,ový,suffix,"('kvádr', '#ový')"
motokára,motokárový,N,J,ový,suffix,"('motokára', '#ový')"
nájemník,nájemnický,N,J,cký,suffix,"('nájem', '#ník', '#cký')"
lichotník,lichotnice,N,N,ice,suffix,"('lichotit', '#ník', '#ice')"
nasypat,nasypávat,V,V,ávat,suffix,"('na#', 'sypat', '#ávat')"
pravoruký,pravorukost,J,N,ost,suffix,"('pravoruký', '#ost')"
hladovět,hladovění,V,N,ní,suffix,"('hlad', '#ový', '#ět', '#ní')"
euroskeptik,euroskeptička,N,N,ka,suffix,"('euro#', 'skeptik', '#ka')"
euroskeptik,euroskeptický,N,J,cký,suffix,"('euro#', 'skeptik', '#ský')"
Rwanďan,Rwanďanka,N,N,ka,suffix,"('Rwanda', '#an', '#ka')"
pavěda,pavědec,N,N,ec,suffix,"('pa#', 'věda', '#ec')"
pavěda,pavědkyně,N,N,kyně,suffix,"('pa#', 'věda', '#kyně')"
Lombarďan,Lombarďanka,N,N,ka,suffix,"('Lombarďan', '#ka')"
koptský,koptština,J,N,ština,suffix,"('Kopt', '#ština')"
perleť,perleťový,N,J,ový,suffix,"('perleť', '#ový')"
radioteleskop,radioteleskopický,N,J,cký,suffix,"('radio#', 'teleskop', '#cký')"
pronásledovatel,pronásledovatelka,N,N,ka,suffix,"('pronásledovatel', '#ka')"
boudař,boudařský,N,J,ský,suffix,"('bouda', '#ař', '#ský')"
reorganizace,reorganizační,N,J,ní,suffix,"('reorganizovat', '#ace', '#ní')"
antropologický,antropologicky,J,R,y,suffix,"('antropo#', 'log', '#ický', '#y')"
baasista,baasistka,N,N,ka,suffix,"('baasista', '#ka')"
dostačit,dostačovat,V,V,ovat,suffix,"('do#', 'stačit', '#ovat')"
živit,živitel,V,N,tel,suffix,"('živit', '#tel')"
Mazury,Mazurka,N,N,ka,suffix,"('Mazury', '#ka')"
roráty,rorátový,N,J,ový,suffix,"('roráty', '#ový')"
tělocvik,tělocvičný,N,J,ný,suffix,"('tělocvik', '#ný')"
Pompeje,Pompejan,N,N,an,suffix,"('Pompeje', '#an')"
hlávka,hlávkový,N,J,ový,suffix,"('hlávka', '#ový')"
kanonizovat,kanonizace,V,N,ace,suffix,"('kanonizovat', '#ace')"
šarlatán,šarlatánka,N,N,ka,suffix,"('šarlatán', '#ka')"
chodský,chodsky,J,R,y,suffix,"('chod', '#ský', '#y')"
cinobrový,cinobrově,J,R,ě,suffix,"('cinobrový', '#ě')"
diverzant,diverzantský,N,J,ský,suffix,"('diverzant', '#ský')"
pampa,pampový,N,J,ový,suffix,"('pampa', '#ový')"
molybdenit,molybdenitový,N,J,ový,suffix,"('molybdenit', '#ový')"
arcidiecéze,arcidiecézní,N,J,ní,suffix,"('arci#', 'diecéze', '#ní')"
tajuplný,tajuplně,J,R,ě,suffix,"('tajuplný', '#ě')"
poustevna,poustevník,N,N,ík,suffix,"('poustevna', '#ník')"
poustevna,poustevnický,N,J,cký,suffix,"('poustevna', '#cký')"
etolog,etologie,N,N,ie,suffix,"('etolog', '#ie')"
metabolit,metabolitový,N,J,ový,suffix,"('metabolit', '#ový')"
Jób,Jóbek,N,N,ek,suffix,"('Jób', '#ek')"
Jób,Jóbův,N,J,ův,suffix,"('Jób', '#ův')"
topořit,topoření,V,N,ení,suffix,"('topořit', '#ení')"
korouhev,korouhvička,N,N,ička,suffix,"('korouhev', '#ička')"
třetihory,třetihorní,N,J,ní,suffix,"('třetihory', '#ní')"
prvohory,prvohorní,N,J,ní,suffix,"('prvo#', 'hory', '#ní')"
spontánní,spontánně,J,R,ě,suffix,"('spontánní', '#ě')"
zpupný,zpupnost,J,N,ost,suffix,"('zpupný', '#ost')"
bezbranný,bezbrannost,J,N,ost,suffix,"('bezbranný', '#ost')"
bezbranný,bezbranně,J,R,ě,suffix,"('bezbranný', '#ě')"
dokonavý,dokonavost,J,N,ost,suffix,"('dokonavý', '#ost')"
doslovný,doslovně,J,R,ě,suffix,"('doslova', '#ný', '#ě')"
bídník,bídnice,N,N,ice,suffix,"('bída', '#ník', '#ice')"
kulečník,kulečníkový,N,J,ový,suffix,"('kule', '#ka', '#ník', '#ový')"
korma,kormový,N,J,ový,suffix,"('korma', '#ový')"
náhražka,náhražkový,N,J,ový,suffix,"('náhražka', '#ový')"
plusquamperfektum,plusquamperfektní,N,J,ní,suffix,"('plusquamperfektum', '#ní')"
byznysmen,byznysmenka,N,N,ka,suffix,"('byznysmen', '#ka')"
úřadovat,úřadovna,V,N,na,suffix,"('ú#', 'řád', '#ovat', '#na')"
klaustrofobie,klaustrofobický,N,J,cký,suffix,"('klaustrofobie', '#cký')"
klaustrofobie,klaustrofobní,N,J,ní,suffix,"('klaustrofobie', '#ní')"
klimax,klimaxový,N,J,ový,suffix,"('klimax', '#ový')"
kynolog,kynoložka,N,N,ka,suffix,"('kynolog', '#ka')"
kynolog,kynologie,N,N,ie,suffix,"('kynolog', '#ie')"
plešatý,plešatět,J,V,ět,suffix,"('pleš', '#atý', '#ět')"
bezvěrec,bezvěrkyně,N,N,kyně,suffix,"('bezvěrec', '#kyně')"
herbivor,herbivorní,N,J,ní,suffix,"('herbivor', '#ní')"
způsobit,způsobilý,V,J,lý,suffix,"('z#', 'působit', '#lý')"
rozhodnout,rozhodnutelný,V,J,telný,suffix,"('rozhodnout', '#telný')"
somálský,somálština,J,N,ština,suffix,maximum recursion depth exceeded
lokaj,lokajský,N,J,ský,suffix,"('lokaj', '#ský')"
polonéza,polonézový,N,J,ový,suffix,"('polonéza', '#ový')"
ulejvák,ulejváctví,N,N,ctví,suffix,"('ulejvák', '#ství')"
ulejvák,ulejvácký,N,J,cký,suffix,"('ulejvák', '#cký')"
norek,norkový,N,J,ový,suffix,"('nořit', '#ek', '#ový')"
tapetovat,tapetování,V,N,ání,suffix,"('tapetovat', '#ání')"
kalamita,kalamitní,N,J,ní,suffix,"('kalamita', '#ní')"
ekzém,ekzémový,N,J,ový,suffix,"('ekzém', '#ový')"
dendrolog,dendrologie,N,N,ie,suffix,"('dendrolog', '#ie')"
dendrolog,dendroložka,N,N,ka,suffix,"('dendrolog', '#ka')"
epidemiolog,epidemiologie,N,N,ie,suffix,"('epidemie', '#log', '#ie')"
panický,panicky,J,R,y,suffix,"('panic', '#cký', '#y')"
panický,panickost,J,N,ost,suffix,"('panic', '#cký', '#ost')"
virolog,virologie,N,N,ie,suffix,"('virolog', '#ie')"
ženšen,ženšenový,N,J,ový,suffix,"('ženšen', '#ový')"
améba,amébový,N,J,ový,suffix,"('améba', '#ový')"
jetelina,jetelinka,N,N,ka,suffix,"('jetel', '#ina', '#ka')"
bezbožný,bezbožník,J,N,ík,suffix,"('bezbožný', '#ík')"
bezbožný,bezbožnice,J,N,ice,suffix,"('bezbožný', '#ice')"
bezbožný,bezbožně,J,R,ě,suffix,"('bezbožný', '#ě')"
burleska,burleskní,N,J,ní,suffix,"('burleska', '#ní')"
staromódní,staromódně,J,R,ě,suffix,"('staromódní', '#ě')"
monokl,monoklový,N,J,ový,suffix,"('monokl', '#ový')"
záškolák,záškoláctví,N,N,ctví,suffix,"('záškolák', '#ctví')"
mutagen,mutagenní,N,J,ní,suffix,"('mutagen', '#ní')"
cílevědomý,cílevědomě,J,R,ě,suffix,"('cílevědomý', '#ě')"
mamograf,mamografie,N,N,ie,suffix,"('mamograf', '#ie')"
nesklonný,nesklonnost,J,N,ost,suffix,"('ne#', 'sklon', '#ný', '#ost')"
yzop,yzopový,N,J,ový,suffix,"('yzop', '#ový')"
Alsasan,Alsasanka,N,N,ka,suffix,"('Alsasko', '#an', '#ka')"
Salerno,Salerňan,N,N,an,suffix,"('Salerno', '#an')"
Florenťan,Florenťanka,N,N,ka,suffix,"('Florenťan', '#ka')"
pirueta,piruetový,N,J,ový,suffix,"('pirueta', '#ový')"
Košičan,Košičanka,N,N,ka,suffix,"('Košice', '#an', '#ka')"
Kréťan,Kréťanka,N,N,ka,suffix,"('Kréta', '#an', '#ka')"
pupen,pupenec,N,N,ec,suffix,"('pupen', '#ec')"
podtext,podtextový,N,J,ový,suffix,"('pod#', 'text', '#ový')"
bryndák,bryndáček,N,N,ek,suffix,"('bryndák', '#ek')"
celtovina,celtovinový,N,J,ový,suffix,"('celtovina', '#ový')"
osnova,osnovní,N,J,ní,suffix,"('osnova', '#ní')"
